Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001024;Electromer Campagne Les Wardrecques;4;+33321985139;http://www.etn.fr;www.abb.com;50 Rue Leonce Lionne, Parc Activite Porte Multimodale De L Aa;62120;Campagne Les Wardrecques;Pas-de-Calais;France;
1001025;Electronics & Networks Services;4;;http://www.ensfrance.fr;www.abb.com;14 Avenue du Quebec, Immeuble Kerria-K1.1 - SILIC 650;91140;Villebon Sur Yvette;Essonne;France;
1001026;Electropelba SA;4;54 1141035500;http://www.electropelba.com;www.abb.com;Buenos Aires 2590;1609;San Isidro;Buenos Aires;Argentina;
1001027;ELECTROPLUS;4;+33344382424;http://www.etn.fr;www.abb.com;534 Avenue De La Mare Gessart;60280;Venette;Oise;France;
1001028;Electro-Plus;4;+33 555569400;http://www.etn.fr;www.abb.com;ZI Nord Lac Uzurat, Allee du Moulin Pinard - Batiment D;87100;Limoges;Vienne (Haute);France;
1001029;Electroprima S R L;4;+54 2914511023;;www.abb.com;Av Colon 798;8000;Bahia Blanca;Buenos Aires;Argentina;
1001030;Electrotechnique De Normandie;4;+33231356200;http://www.etn.fr;www.abb.com;9, Rue Charles Tellier, ZA Henri Spriet;14120;Mondeville;Calvados;France;
1001031;Elektris Inteligentny Dom;4;+48 780 007 178;http://www.elektris.pl;www.abb.com;ul. Ignacego Dobrogojskiego 30A;61-692;Poznan;wielkopolskie;Poland;
1001032;Elektro Profi Kereskedelmi Kft;4;+36 30 425-1597;http://www.elektroprofi.hu;www.abb.com;Fogarasi ut 2-6.;1148;Budapest;Hungary;Hungary;
1001033;Elektrokamyr Sociedad de Responsabilidad Limitada Laboral;4;+34 958550570;http://www.elektrokamyr.com/;www.abb.com;Nelson Mandela, S/N;18100;Armilla;Granada;Spain;
1001034;Elektro-Material AG;4;+41442781111;http://www.elektro-material.ch;www.abb.com;Juchstrasse 9;8048;Zurich-Altstetten;Zurich;Switzerland;
1001035;Elektro-Milas d.o.o.;4;+387 39 830 751;http://www.elektro-milas.com;www.abb.com;Sestre Silvije Antic 4;88 320;Ljubuski;Bosnia-Herzegovina;Bosnia and Herzegovina;
1001036;Elektroresurs Eood;4;+359 84 651 636;http://www.elektroresurs.com;www.abb.com;bul. Balgariya 27 vh.G et. 2 ap. 4;7200;Razgrad;Razgrad;Bulgaria;
1001037;Elektroskandia Sverige AB;4;+46  8 92 35 00;http://www.elektroskandia.se;www.abb.com;Soder Malarstrand 69-71;118 25;Stockholm;Stockholms Lan;Sweden;
1001038;Elektrotehna d.o.o.;4;+385 21 246 420;http://www.elektrotehna.hr;www.abb.com;Dracevac 2d;21000;Split;Splitsko-dalmatinska;Croatia;
1001039;Elementos Industriales;4;+507 221 3788;http://www.elementosindustriales.com.pa;www.abb.com;Via Espana Y, Mt Oscuro;96 806;Ciudad de Panama;Panama;Panama;
1001040;EL-Kabel-AG;4;+41 41 455 50 70;http://https://www.elektrogrosshandel.ch;www.abb.com;Leisibachstrasse 9;6037;Root;Lucerne;Switzerland;
1001041;Ellabo d.o.o.;4;+385 1 6611111 ;http://www.ellabo.hr;www.abb.com;Kamenarka 24;10010;Zagreb;Grad Zagreb;Croatia;
1001042;ELMECON MULTIKENCANA, PT;4;(021) 22605995;http://https://www.elmecon-mk.com/;www.abb.com;JL. GAJAH MADA NO. 218 I KEL. GLODO BARAT;11120;JAKARTA;Jakarta;Indonesia;
1001043;Eloter LLC;4;+380673547702;http://https://amper.te.ua;www.abb.com;vul. Brodivs'ka 44;46400;Ternopil';Ternopilska;Ukraine;
1001044;Elquip Solutions Pty Ltd;4;0027 11  826 7117;http://www.elquip.co.za;www.abb.com;153 Denne Road, Hughes;1459;Boksburg;Gauteng;South Africa;
1001045;Eltech Power, PT;4;021-54376008;;www.abb.com;GREEN SEDAYU BIZPARK, JL. DAAN MOGO 011 RW 006 KALIDERES KALIDERES;11850;JAKARTA;Jakarta;Indonesia;
1001046;Elvatron SA;4;+506 2242 9960;http://www.elvatron.com;www.abb.com;Elvatron;---;San Jose;Costa Rica;Costa Rica;
1001047;EM Electro-Materiel SA;4;+41273244000;http://www.elektro-material.ch;www.abb.com;Rue Traversiere;1950;Sitten;Vaud;Switzerland;
1001048;EM Electro-Materiel SA;4;+41223091313;http://www.e-m.ch;www.abb.com;Rue Eugene-Marziano 14;1211;Les Acacias;Geneva;Switzerland;
1001049;EM Elektro-Material AG;4;+41413680888;http://www.e-m.ch;www.abb.com;Tribschenstrasse 61;6005;Luzern;Lucerne;Switzerland;
1001050;EM Elektro-Material AG;4;+41319858181;http://https://www.elektro-material.ch/de/cms/seite/bern;www.abb.com;Riedbachstrasse 165;3027;Bern;Bern;Switzerland;
1001051;EM Elettro-Materiale SA;4;+41916122020;http://www.elektro-material.ch;www.abb.com;Via Industria 6;6814;Lamone;Ticino;Switzerland;
1001052;Energia Teknika Integrated Systems, Inc;4;+464309925;http://energia-teknika-integrated.business.site;www.abb.com;Makiling St. Mt. View Industrial Complex, Bancal;4116;Cavite;CALABARZON;Philippines;
1001053;Eneria;4;+333834942;http://www.eneria.com;www.abb.com;ZAC Pompey industries - Blvd de Finlande;54340;Pompey;Meurthe-et-Moselle;France;
1001054;Eneria (Bme);4;+33169802100;http://www.eneria.com;www.abb.com;Rue De Longpont;91310;Montlhery;Essonne;France;
1001055;EPS Products and Services S.A.;4;+54261 6404977;http://epssa.com.ar;www.abb.com;Ejercito de los Andes 256 - Dorrego;5521;Guaymallen;Mendoza;Argentina;
1001056;Equipel S R L;4;54 92994422071;http://www.equipel.com.ar/;www.abb.com;Felix San Martin 2322;8300;Neuquen;Neuquen;Argentina;
1001057;Equipos Electricos De Sinaloa Sa De Cv;4;+526677600428;http://www.equiposelectricos.mx;www.abb.com;Carr Navolato# 6804 Pte;80140;Culiacan De Rosales;Sinaloa;Mexico;
1001058;EQUIPOS INDUSTRIALES CALIFORNIAS SA DE CV;4;+526646345194;http://https://eicsacv.com/;www.abb.com;LAGUNA SALADA 21-4, COL. EL PEDREGAL;22104;TIJUANA;Baja California;Mexico;
