Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001396;Middendorp Electric;4;+61 3 9387 8333;http://https://www.middys.com.au/branch-locator;www.abb.com;372 Victoria Street;3056;Brunswick;Victoria;Australia;
1001397;MILE Ipari Elektro-Nagykereskedes Kft;4;+36 1 431-9800;http://www.mile-kft.hu;www.abb.com;Madi utca 52;1104;Budapest;Budapest;Hungary;
1001398;Minor d.o.o.;4;+381 11 3160496;http://www.minor.rs;www.abb.com;Grigorija Bozovica 28;11080;Belgrade;Beograd;Serbia;
1001399;Miratech;4;;http://www.miratechfire.com;www.abb.com;52, Mostafa Elnahas St., App 101;;Nasr city;Cairo;Egypt;
1001400;Miscelanea Electrica Monterrey Sa De Cv;4;+528113542582;http://https://miscelec.com/;www.abb.com;Av Cazadores # 213 Col Bosques De Santa Catarina;66359;Santa Catarina;Nuevo Leon;Mexico;
1001401;Miscelanea Electro Industrial, SA;4;+524777636382;http://https://miscelec.com;www.abb.com;AVENIDA INDUSTRIAS 6500 44 COL. NOMBRE DE DIOS;31150;CHIHUAHUA;Chihuahua;Mexico;
1001402;MISCELEC CHIHUAHUA SA DE CV;4;+526144824404;http://https://miscelec.com;www.abb.com;AV DE LAS INDUSTRIAS # 6500 NOMBRE DE DIOS;31110;CHIHUAHUA;Chihuahua;Mexico;
1001403;Miscelec Juarez SA de CV;4;+526563977700;http://https://miscelec.com;www.abb.com;Manuel J Clouthier 351 Maria Isabel;32560;Ciudad Juarez;Chihuahua;Mexico;
1001404;Mitra Cipta Bersatu, PT.;4;0741-41899;;www.abb.com;Jl. Yunus Sanis Rt.023;36137;Kebun Handil-Jelutung;Jambi;Indonesia;
1001405;MM Electrical Merchandising;4;+61 2 8839 9016;http://www.mmem.com.au;www.abb.com;19-21 Loyalty Rd;2151;North Rocks;New South Wales;Australia;
1001406;Mobility House AG, The;4;+41435082731;http://www.mobilityhouse.com;www.abb.com;Technoparkstr. 1;8005;Zurich;Zurich;Switzerland;
1001407;Mobius Engineering Sociedad Anonima;4;+505 7517 7200;http://www.mobius-engineering.com;www.abb.com;Colonial Los Robles, Uno Plaza El Sol 2c al Sur, 2c Al Este, 1/2 al Sur. Managua;---;Managua;Nicaragua;Nicaragua;
1001408;Modern Elteknik AB;4;+46 31 65 37 00;;www.abb.com;Hildedalsgatan 3;417 05;Goteborg;Vastra Gotalands Lan;Sweden;
