Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000398;CEF Gap Ag 192;4;+33492209927;http://www.yesss-fr.com;www.abb.com;16 Avenue Emile Didier;05000;Gap;Alpes (Hautes);France;
1000399;CEF ISLE SUR SORGUE AG 113;4;+33490389424;http://www.yesss-fr.com;www.abb.com;25 AVENUE PETITE MARINE;84800;L'isle Sur La Sorgue;Vaucluse;France;
1000400;Cef La Ferte Bernard;4;;http://www.yesss-fr.com;www.abb.com;Za Les Carrieres;72400;CHERRE;Sarthe;France;
1000401;CEF LANNION;4;+33 296057640;http://https://www.yesss-fr.com/;www.abb.com;8 BIS AVENUE PIERRE MARZIN;22300;LANNION;Cotes-d'Armor;France;
1000402;Cef Marguerittes;4;+33466029370;http://www.yesss-fr.com;www.abb.com;Allee Jean Mermoz Zac Du Tec;30320;Marguerittes;Gard;France;
1000403;CEF MARSEILLE;4;;http://www.yesss-fr.com;www.abb.com;49 RUE BENJAMIN DELESSERT;13010;MARSEILLE;Bouches-du-Rhone;France;
1000404;Cef Montaudran Ag 236;4;+33561170031;http://www.yesss-fr.com;www.abb.com;9 Avenue De La Marcaissonne;31400;Toulouse;Garonne (Haute);France;
1000405;CEF MONTELIMAR;4;;http://www.yesss-fr.com;www.abb.com;10 RUE PERTDIGUIER;26200;MONTELIMAR;Drome;France;
1000406;CEF MONTLUCON AG 224;4;+33470054444;http://www.yesss-fr.com;www.abb.com;Rue Jules Bournet;03100;Montlucon;Allier;France;
1000407;Cef Nord;4;;http://www.cefnord.com;www.abb.com;80 Rue D Ennevelin;59710;Avelin;Nord;France;
1000408;CEF PARTHENAY AG 233;4;+33247370035;http://www.yesss-fr.com;www.abb.com;2 Boulevard de l'Europe;79200;Parthenay;Sevres (Deux);France;
