Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1002291;Voltex Pty Ltd -Waco Industries;4;0027 31 319 5400;http://www.wacoelec.co.za;www.abb.com;79 Williams Road;4001;Dalbridge;KwaZulu-Natal;South Africa;
1002292;Voltline LLC;4;+380443577447;http://voltline.ua;www.abb.com;Petropavlivska str. 15;04086;Kyiv;Kyiv;Ukraine;
1002293;VTN Elektro d.o.o.;4;+382 30 341 428;http://www.vtnelektro.me/;www.abb.com;Topolica II I-27;85000;Bar;Montenegro;Montenegro;
1002294;W.N.J. Rungroj Electric Co Ltd;4;+6622157666;http://www.wnj.co.th;www.abb.com;50/3-4, Floor 1st-2nd, Rama 1 Road, Rong Muang;10330;Pathum Wan;Bangkok;Thailand;
1002295;Wesco Distribution De Mexico, S.A. De C.V.;4;+525553210000;http://www.wesco.com.mx;www.abb.com;Antonio M. Rivera No. 26-G Col. Centro Industrial;54030;Tlalnepantla;Estado de Mexico;Mexico;
1002296;WESCO ELECTRICAL Ltd;4;+353419836571;http://www.wesco.ie;www.abb.com;Industrial Estate Donore Road;A92 Y5EH;Drogheda;County Louth;Ireland;
1002297;West Cork Electrical Wholesale Ltd;4;+353 23 883 4360;http://www.wcew.ie;www.abb.com;Clogheen Ind Estate;P85 PY91;Clonakilty;County Cork;Ireland;
1002298;Willinco Co Ltd;4;+266764567;http://www.willinco.com;www.abb.com;17, Deogan-ro 104beon-gil;14322;Gwangmyeong-Si;Gyeonggi-do;Korea, Republic of;
1002299;WILLY LEISSNER - COLMAR;4;+33251406180;http://www.leissner.fr;www.abb.com;8 Rue Des Freres Lumiere;68000;Colmar;Haut-Rhin;France;
1002300;WILLY LEISSNER - EPINAL;4;+33329683710;http://www.leissner.fr;www.abb.com;20 Rue Leo Valentin;88000;Epinal;Vosges;France;
1002301;WILLY LEISSNER - LUDRES;4;+33388407314;http://www.leissner.fr;www.abb.com;304 Rue Du Franclos;54710;Ludres;Meurthe-et-Moselle;France;
1002302;WILLY LEISSNER - WITTENHEIM;4;+33389625170;http://www.leissner.fr;www.abb.com;10 Rue Du Maine;68273;Wittenheim;Haut-Rhin;France;
1002303;WILLY LEISSNER - WOIPPY;4;+33387304305;http://www.leissner.fr;www.abb.com;3 Rue Du Longuenot;57140;Woippy;Moselle;France;
1002304;Willy Leissner Fournitures;4;+33388407300;http://www.leissner.fr;www.abb.com;14 Rue Des Freres Ebert;67025;Strasbourg;Bas-Rhin;France;
1002305;WILLY LEISSNER OBERNAI;4;+33388476320;http://www.leissner.fr;www.abb.com;10 Rue De L'artisanat;67210;Obernai;Bas-Rhin;France;
1002306;Wnk Energy Electrical Sdn Bhd;4;+603 - 8940 2811;http://NIL;www.abb.com;51, 51-1, Jalan Suria Puchong 2, Pusat Perniagaan Suria Puchong;47110;PUCHONG;Selangor;Malaysia;
1002307;Wurth France SA;4;+33388645300;http://www.wurth.fr;www.abb.com;Zi Ouest Rue Georges Besse;67150;Erstein;Bas-Rhin;France;
1002308;YESSS;4;;http://www.yesss-fr.com;www.abb.com;24 Rue Pierre Nobel - ZA;45700;Villemandeur;Ain;France;
