Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
999825;Harzer Antriebstechnik GmbH;4;+49 5524 92280;http://www.antreiben.de;www.abb.com;Dolomitstr. 7;37431;Bad Lauterberg Im Harz;Niedersachsen;Germany;
999826;Hassdenteufel Antriebs- und Systemtechnik GmbH;4;+49 651828710;http://www.hassdenteufel.de;www.abb.com;Niederkircher Str. 18;54294;Trier;Rheinland-Pfalz;Germany;
999827;Hatti Teknik Analiz ve Otomasyon Hizmetleri San. Tic. Ltd. Sti.;4;+902163802680;;www.abb.com;Bayar Cad. Gulbahar Sok. Perdemsac Plaza No:17 D:22 Kozyatagi D :22 Kozyatagi;34742;Istanbul;Istanbul;Turkey;
999828;Heasell Electromechanical Services Ltd;4;+44 1763 243369;http://www.heasell.net;www.abb.com;Newark Close;SG8 5HL;Royston;Hertfordshire;United Kingdom;
999829;HEGEMA GmbH;4;+49 6226 2424;http://www.hegema-gmbh.de;www.abb.com;Industriestr. 34;74909;Meckesheim;Baden-Wurttemberg;Germany;
999830;HEI POWER SYSTEM PRIVATE Ltd;4;;http://www.heipowersystem.com;www.abb.com;J17-B, Ramesh Marg, C-Scheme;302001;jaipur;Rajasthan;India;
999831;Heinz Berger Maschinenfabrik GmbH & Co;4;+49 202 247420;http://www.heinzberger.de;www.abb.com;Kohlfurther Brucke 69;42349;Wuppertal;Nordrhein-Westfalen;Germany;
999832;Helmke B.V.;4;;http://www.helmke.nl;www.abb.com;Aalbosweg 24;8171 MA;Vaassen;Gelderland;Netherlands;
999833;HEMPEL Antriebstechnik GmbH;4;+49 215449890;http://www.hem-net.de;www.abb.com;Siemensring 35;47877;Willich;Nordrhein-Westfalen;Germany;
999834;Hentges GmbH;4;+49 2252 835170;http://www.hentges-online.de;www.abb.com;Am Meilenstein 4;53909;Zuelpich;Nordrhein-Westfalen;Germany;
999835;Hi Tech Products Inc;4;+1 787 257 1707;http://www.hi-techproducts.com;www.abb.com;Ave Sancehz Osorio 2mr 581;00983;Carolina;Puerto Rico;United States;
999836;High Technology Control - VIC;4;+61 3 8376 6254;http://www.hightech.com.au;www.abb.com;16/14-16 Lens St;3058;Coburg North;Victoria;Australia;
999837;Hot Melt & Packaging Systems;4;+61881501000;http://www.hmps.com.au;www.abb.com;2A Corbett Court, Export Park;5950;Adelaide Airport;South Australia;Australia;
999838;How Tong Co Ltd;4;+8862-27191717;http://www.howtong.com.tw;www.abb.com;9-1F, No 54, Section 4, Mingsheng North Road;105;Songshan District;Taipei City;Taiwan (Chinese Taipei);
999839;Humard Automation SA;4;+41 324 214090;http://www.humard.com;www.abb.com;6, rue St-Randoald;2800;Delémont;Jura;Switzerland;
999840;Hydrotek Engineering Company;4;+965 1808 555;http://www.hydrotek.com;www.abb.com;Ghazali Street Opp: Centre Point Shuwaikh, Al Rai;13023;Kuwait City;Al Asimah;Kuwait;
999841;I.E.S. d.o.o.;4;+385917346001;http://www.ies.hr;www.abb.com;Bok 23A;51000;Rijeka;Primorsko-goranska;Croatia;
999842;iconsys (Independent Control Systems Ltd);4;+44 1952 607300;http://www.iconsys.co.uk;www.abb.com;Technology HubStafford Park 16;TF3 3BS;Telford;Shropshire;United Kingdom;
999843;ICT Group N.V.;4;;http://www.ict.nl;www.abb.com;Kopenhagen 9;2993 LL;Barendrecht;Zuid-Holland;Netherlands;
999844;iDrives;4;+44 1483 766555;http://www.idrives.co.uk;www.abb.com;16A The Broadway;GU21 5AP;Woking;Surrey;United Kingdom;
999845;IMA Automatizacion Ltda;4;+56 9 8294 6765;http://www.ima.cl;www.abb.com;Andres Bello 2325, 5th floor;7511308;Santiago de Chile;Santiago;Chile;
999846;Imatec Impex S.r.l.;4;+40314363761;http://imatec.ro/new/;www.abb.com;Aleea Tineretului Nr. 684;107050;Banesti;Prahova;Romania;
999847;Ime Sa Pty Ltd;4;+27117958500;http://www.imesa.co.za;www.abb.com;89 YACHT STREET, Lazer Park;2040;GAUTENG;Gauteng;South Africa;
999848;Imp Group Pty Ltd;4;+61 8 9204 4200;http://https://www.impautomation.com/;www.abb.com;34 Hasler road;6017;Osborne Park;Western Australia;Australia;
999849;Importadora Gutierrez S.r.l.;4;+1 (809) 334-1111;http://imguca.com/;www.abb.com;Autopista Duarte Km 7 1/2, Los Jardines Del Norte;---;Santo Domingo;Distrito Nacional;Dominican Republic;
999850;INC ENDUSTRIYEL URUNLER ANONIM SIRKETI;4;+903124910506;http://www.incendustri.com.tr;www.abb.com;Prof. Dr. Ahmet Taner Kislali Mah. 2772. Sok No: 7 CAYYOLU;06000;Ankara;Ankara;Turkey;
999851;Inda Levante SL;4;;http://www.indalevante.com/;www.abb.com;Calle José Sánchez Sáez, 19 -;03202;Elche;Alicante;Spain;
999852;iNDAT Robotics GmbH;4;+49 6134 56480;http://www.indat.net;www.abb.com;Ginsheimer Str. 8;65462;Ginsheim-Gustavsburg;Hessen;Germany;
999853;Industrial Automation & Control Ltd;4;+44 1633 293000;http://www.iac-ltd.co.uk;www.abb.com;Delta House, Meadows Road, Queensway Meadows;NP19 4SS;Newport;Gwent;United Kingdom;
999854;Industrial Automation Solutions Inc;4;+1 866 243-2402;http://www.iasworldwide.com;www.abb.com;5125 S Towne Dr;53151;New Berlin;Wisconsin;United States;
999855;INDUSTRIAL DRIVES AND CONTROLS;4;+91 9944141479;http://www.industrialdrivesandcontrols.com;www.abb.com;NO.2 C, SRI RAM NAGAR OPP. MANIS THEATRE, Lakshmipuram Peelamedu;641004;Coimbatore;Tamil Nadu;India;
999856;Industrial Robotic Automation, PT;4;+62 (31)745 1001;http://irarobotics.com;www.abb.com;Jl. Raya Bringin No.32, Bringin, Sambikerep;60218;Surabaya;Jawa Timur;Indonesia;
999857;Industrial Supplies Center LLC (ISC);4;+96824467233;http://www.isc-depot.com;www.abb.com;7715 street, building No: 2320;101;Muscat;Muscat;Oman;
999858;INGENIERIA EN CONTROL Y AUTOMATISMOS, S.A. DE C.V.;4;+52(55)26283495;http://www.incoa.com.mx;www.abb.com;Calle Lazaro Cardenas No 5 Col. San Lucas Tepetlacalco;54055;Tlalnepantla;Estado de Mexico;Mexico;
