Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1001584;Rexel - Chambery La Ravoire;4;;http://www.rexel.fr;www.abb.com;170 Rue Aristide Berges;73490;Ravoire;Savoie;France;
1001585;Rexel - Chambery Nord;4;;http://www.rexel.fr;www.abb.com;140 Allee Francois Pollet - Zi De L Erier;73000;Chambery;Savoie;France;
1001586;Rexel - Chambly;4;;http://www.rexel.fr;www.abb.com;Zac Les Portes De L'oise - Rue Isaac Newton;60230;Chambly;Oise;France;
1001587;Rexel - Champigny Sur Marne;4;;http://www.rexel.fr;www.abb.com;Za Des Grands Godets - 91 Rue Marcel Paul;94500;Champigny-Sur-Marne;Val-de-Marne;France;
1001588;Rexel - Chantier Picardie;4;+33 141777373;http://www.rexel.fr;www.abb.com;287 Rue Stephane Hessel;80450;Camon;Somme;France;
1001589;Rexel - Chantier Pole Landes Pyrenees;4;;http://www.rexel.fr;www.abb.com;Za Saint Frederic 21 Rue Chalibardon;64100;Bayonne;Pyrenees-Atlantiques;France;
1001590;Rexel - Charleville Mezieres;4;;http://www.rexel.fr;www.abb.com;13 Route De Warnecourt;08000;Prix-Les-Mezieres;Ardennes;France;
1001591;Rexel - Chartres;4;;http://www.rexel.fr;www.abb.com;53 Avenue D Orleans - Zi Espace Oceam;28000;Chartres;Eure-et-Loir;France;
1001592;Rexel - Chateau Thierry;4;;http://www.rexel.fr;www.abb.com;22 Avenue De L Europe;02400;Chateau-Thierry;Aisne;France;
1001593;Rexel - Cherbourg;4;;http://www.rexel.fr;www.abb.com;871 Rue Jean Bouin - Zi De Sauxmarais;50110;Cherbourg-En-Cotentin;Manche;France;
1001594;Rexel - Cholet Nord;4;;http://www.rexel.fr;www.abb.com;13 Rue Langeais - Zi Legere;49300;Cholet;Maine-et-Loire;France;
1001595;Rexel - Cholet Sud;4;;http://ww.rexel.fr;www.abb.com;31 Rue De La Getine - Zi Du Cormier;49300;Cholet;Maine-et-Loire;France;
1001596;Rexel - Cognac;4;;http://www.rexel.fr;www.abb.com;Rue Pierre Latecoere - Parc Du Fief Du Roy;16100;Chateaubernard;Charente;France;
1001597;Rexel - Colmar;4;+33130893340;http://www.rexel.fr;www.abb.com;1 Rue Curie;68000;Colmar;Haut-Rhin;France;
1001598;Rexel - Colomiers;4;;http://www.rexel.fr;www.abb.com;6 Place DE L'echut ZA DE L'echut;31770;Colomiers;Garonne (Haute);France;
1001599;Rexel - Compiegne;4;;http://www.rexel.fr;www.abb.com;Zac De Mercieres - 3 Avenue Henri Adnot;60200;Compiegne;Oise;France;
1001600;Rexel - Creil;4;+33 233072703;http://www.rexel.fr;www.abb.com;41 Rue Benoit Frachon;60740;Saint-Maximin;Oise;France;
1001601;Rexel - Decines Za Les Pivolles;4;;http://www.rexel.fr;www.abb.com;80 Rue Elisee Reclus;69150;Decines Charpieu;Rhone;France;
1001602;Rexel - Digne;4;;http://www.rexel.fr;www.abb.com;Rue Nicephore Niepce - Za St Christophe;04000;Digne-Les-Bains;Alpes (Hte-Provence);France;
1001603;Rexel - Dijon Nord;4;;http://www.rexel.fr;www.abb.com;19 Rue De Cracovie - Zae Capnord;21850;Saint-Apollinaire;Cote-d'Or;France;
1001604;Rexel - Dole;4;;http://www.rexel.fr;www.abb.com;56 Ave Georges Pompidou;39100;Dole;Jura;France;
1001605;Rexel - Douai;4;;http://www.rexel.fr;www.abb.com;772 Rue Maurice Caullery - Zi De Dorignies;59500;Douai;Nord;France;
1001606;Rexel - Dunkerque - Pont Loby;4;;http://www.rexel.fr;www.abb.com;347 Avenue Jean Monnet - Zac Du Pont Loby;59640;Dunkerque;Nord;France;
1001607;Rexel - Epernay Pierry;4;;http://www.rexel.fr;www.abb.com;23 Rue Pasteur - Pole D Activite St Julien;51530;Pierry;Marne;France;
1001608;Rexel - Epinal;4;;http://www.rexel.fr;www.abb.com;8 Ave Du Rose Poirier - Zic Du Saut Le Cerf;88000;Epinal;Vosges;France;
