Customer number;Customer name;Customer type;Number;Address;Remark;Address row 1;Zip code;City/Province;State/Region;Country;
1000338;Cabus & Raulot Aubagne;4;+33442823701;http://cabus.sonepar.fr;www.abb.com;181 Avenue Du Douard, Zi La Paluds;13400;Aubagne;Bouches-du-Rhone;France;
1000339;Cabus & Raulot Marseille Nord;4;+33491434223;http://cabus.sonepar.fr;www.abb.com;151 Avenue Des Aygalades;13015;Marseille;Bouches-du-Rhone;France;
1000340;Cabus & Raulot Port De Bouc;4;+33442067239;http://cabus.sonepar.fr;www.abb.com;Avenue Auguste Marius Peyre, Zi De La Grand`colle;13110;Port De Bouc;Bouches-du-Rhone;France;
1000341;Cabus & Raulot Salon De Provenc;4;+33490451650;http://cabus.sonepar.fr;www.abb.com;Rue Ventadouiro, Parc D`activite De Gandonne, Bat B;13300;Salon De Provence;Bouches-du-Rhone;France;
1000342;Cabus Et Raulot;4;+33491434200;http://www.sonepar.fr;www.abb.com;585 Rue Georges Claude, Pole d'activite Aix les Milles;13852;Aix en Provence;Bouches-du-Rhone;France;
1000343;Cadelec Vynckier;4;+33238228740;http://www.sfgp-sigmadis-cadelec.fr;www.abb.com;805, rue des Chataigniers - BAT F14 - ZI ORMES;45770;Saran;Loiret;France;
1000344;Cadielsa Valladolid, SL;4;+34983217745;http://www.cadielsa.com;www.abb.com;Plomo, 1;47012;Valladolid;Valladolid;Spain;
1000345;Caera;4;+33322664000;http://www.sonepar.fr;www.abb.com;43 Rue Sully;80000;Amiens;Somme;France;
1000346;CALIMPORT PUERTO MONTT S.A.;4;+56652311077;http://www.calimport.cl;www.abb.com;Doctor Martin 417;5480000;Puerto Montt;Los Lagos;Chile;
1000347;Calsi, S.L.;4;+34935807237;http://www.calsi.com/;www.abb.com;Poligon Els Pinetons Carretera Santiga, 92;08291;Ripollet;Barcelona;Spain;
1000348;CALVEZ ELECTRICITE;4;+33296856370;http://www.calvez-electricite.fr;www.abb.com;13 Rue Des Prunus;22100;Dinan;Cotes-d'Armor;France;
1000349;Canadien Co S.A. de C.V.;4;+528183652020;http://www.canadienco.com.mx;www.abb.com;Puerto De Guaymas 314;64799;Monterrey;Nuevo Leon;Mexico;
1000350;Canal Electric SA;4;+541147441121;http://www.canalelectric.com.ar;www.abb.com;Colon 1276;1646;San Fernando;Buenos Aires;Argentina;
1000351;Cantabra de Electricidad S.L;4;+34983294744;http://www.fegime.es;www.abb.com;Zanfona 1-B, Naves 3-4;47012;Valladolid;Valladolid;Spain;
1000352;Cantabra De Electricidad, S.L.;4;+34 942216408;http://www.fegime.es;www.abb.com;Ruiz de Alda 14;39009;Santander;Cantabria;Spain;
1000353;Capa Coop Agricole De La Plaine De L'ariege;4;+33561679270;http://www.capa09.com;www.abb.com;Rn 20 - Le Vernet;09700;Saverdun;Ariege;France;
1000354;CAPCEL;4;+33238468500;;www.abb.com;37 AVENUE DENIS PAPIN;45800;SAINT JEAN DE BRAYE;Loiret;France;
1000355;Cappe Soredis;4;;http://www.cappe-soredis.com;www.abb.com;6 Rue De La Garenne;44700;Orvault;Loire-Atlantique;France;
1000356;Carlos Alcaraz, S.A.;4;+34 951011500;http://www.carlosalcaraz.com;www.abb.com;Cr Azucarera-Intelhorce (Pol. Industrial Guadalhorce), 14;29004;Malaga;Malaga;Spain;
1000357;CASA BLANCO SA;4;54 02234101300;http://www.casablanco.com;www.abb.com;Avenida Juan B Justo 5758;7600;Mar del Plata;Buenos Aires;Argentina;
1000358;CASA SINGLA DE RONCHI WALTER Y CROSA JOSE LUIS;4;+54 2284 422232;http://www.singlaelectricidad.com.ar;www.abb.com;Roque Saenz Pena 2569;7400;Olavarria;Buenos Aires;Argentina;
